727736557,"['This', 'is', 'starting', 'to', 'look', 'more', 'and', 'more', 'like', 'a', 'gun', 'running', 'operation', 'gone', 'wrong', 'every', 'day', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 14, 14, 14, 14, 14, 14, 14, 0]"
727736557,"['pic.twitter.com/ifkkglZ4kw', '—', 'Laura', 'Loomer', '(', '@LauraLoomer', ')', 'January', '30', ',', '2018']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
727736557,"['But', 'Haig', 'is', 'an', 'engineer', ',', 'and', 'he', 'says', 'he', ""'s"", 'not', 'a', 'former', 'military', 'officer', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
727736557,"['It', 'should', 'be', 'noted', 'that', 'Haig', ""'s"", 'rounds', 'were', 'probably', 'not', 'even', 'used', 'in', 'the', 'massacre', ':', 'Haig', 'sold', 'Paddock', 'tracer', 'ammunition', ',', 'which', 'emit', 'a', 'flare', 'when', 'fired', 'making', 'them', 'easier', 'to', 'see', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
727736557,"['Had', 'Paddock', 'fired', 'these', 'rounds', 'during', 'the', 'nighttime', 'massacre', 'at', 'the', 'concert', ',', 'they', 'would', 'have', 'been', 'visible', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
727736557,"['Haig', ""'s"", 'attorney', 'Marc', 'Victor', 'told', 'reporters', 'it', 'was', 'perfectly', 'legal', 'for', 'Haig', ',', 'a', 'private', 'citizen', ',', 'to', 'sell', 'Paddock', 'hundreds', 'of', 'rounds', 'of', 'tracer', 'ammunition', '—', 'the', 'bullets', 'are', 'legal', 'in', 'Arizona', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
727736557,"['Paddock', 'showed', 'up', 'to', 'buy', 'ammunition', 'at', 'Haig', ""'s"", 'home', 'after', 'meeting', 'him', 'at', 'a', 'gun', 'show', 'in', 'Phoenix', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
727736557,"['""', 'I', 'sold', 'him', '600', 'rounds', 'of', '.308', 'tracer', ',', 'surplus', 'U.S.', 'military', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
727736557,"['I', 'sold', 'him', '120', 'rounds', 'of', '.556', 'tracer', ',', 'again', ',', 'surplus', 'U.S.', 'military', ',', '""', 'Haig', 'said', 'to', 'ABC15', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
727736557,"['""', 'I', 'put', 'it', 'in', 'a', 'box', 'for', 'him', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
727736557,"['He', 'paid', 'me', ',', 'put', 'it', 'in', 'his', 'car', ',', 'and', 'left', '.', '""']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
727736557,"['Haig', 'said', 'he', ""'s"", 'been', 'legally', 'selling', 'ammunition', 'as', 'as', 'a', 'hobby', 'since', '1991', ',', 'but', 'after', 'the', 'massacre', ',', 'he', 'has', 'stopped', 'his', 'side', 'business', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
727736557,"['It', 'was', ""n't"", 'unusual', 'for', 'a', 'customer', 'to', 'buy', 'over', '700', 'rounds', ',', 'he', 'said', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
727736557,"['""', 'I', ""'ve"", 'seen', 'all', 'kinds', 'of', 'people', '.', '\n', 'There', 'were', 'no', 'tells']","[0, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17]"
727736557,"['There', 'were', 'no', 'tells', ',', '""', 'Haig', 'said', 'of', 'Paddock', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
727736557,"['When', 'asked', 'about', 'the', 'threats', ',', 'Haig', 'said', ',', '“', 'I', '’ve', 'had', 'people', 'screaming', 'they', 'want', 'me', 'to', 'die', 'through', 'my', 'front', 'door', '.', '""']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
727736557,"['Haig', 'and', 'his', 'attorney', 'did', 'not', 'immediately', 'respond', 'to', 'requests', 'for', 'comment', 'on', 'the', 'conspiracy', 'theorizing', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
727736557,"['Haig', 'said', 'he', ""'s"", 'sorry', 'that', 'the', 'massacre', 'took', 'place', ',', 'but', 'emphasized', 'that', 'he', 'had', 'nothing', 'to', 'do', 'with', 'Paddock', ""'s"", 'mass', 'shooting', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
727736557,"['“', 'I', 'had', 'no', 'contribution', 'to', 'what', 'Paddock', 'did', ',', '”', 'Haig', 'said', 'at', 'the', 'news', 'conference', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
727736557,"['“', 'I', 'had', 'no', 'way', 'to', 'see', 'into', 'his', 'mind', '.']","[0, 17, 17, 17, 17, 17, 17, 17, 17, 17, 0]"
727736557,"['The', 'product', 'that', 'I', 'sold', 'him', 'had', 'absolutely', 'nothing', 'to', 'do', 'with', 'what', 'he', 'did', '.', '”']","[0, 0, 0, 0, 0, 0, 7, 7, 7, 7, 7, 0, 0, 0, 0, 0, 0]"
727736557,"['Nevertheless', ',', 'it', ""'s"", 'hard', 'to', 'believe', 'that', 'Haig', ""'s"", 'denials', 'will', 'dissuade', 'the', 'conspiracy', '-', 'mongers', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
727736557,"['YouTube', 'conspiracy', 'theorist', 'Jake', 'Morphonios', 'said', 'that', 'for', 'all', 'he', 'knows', ',', 'Doug', 'Haig', 'did', ""n't"", 'play', 'a', 'role', 'in', 'Paddock', ""'s"", 'massacre', '.']","[10, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
727736557,"['Even', 'so', ',', 'Morphonious', 'still', 'parlayed', 'an', 'innocent', '-', 'until', '-', 'proven', '-', 'guilty', 'stance', 'into', 'a', '30-minute', 'dissertation', 'where', 'he', 'discussed', 'a', '""', 'shadow', 'government', 'in', 'the', 'United', 'States', '""', 'in', 'the', 'context', 'of', 'Haig', ""'s"", 'work', 'for', 'companies', 'like', 'Northrop', 'Grumman', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
727736557,"['""', 'Did', 'he', 'know', 'something', 'that', 'Stephen', 'Paddock', 'was', 'going', 'to', 'do', '?']","[0, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 0]"
727736557,"['That', 'I', 'do', ""n't"", 'know', '—', 'it', ""'s"", 'possible', ',', 'but', 'who', 'knows', '.', '""']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
727736557,"['Morphonious', 'said', '.']","[0, 0, 0]"
727736557,"['He', 'added', ',', '""', 'I', ""'ve"", 'got', 'some', 'questions', 'of', 'my', 'own', 'about', 'Doug', 'Haig', 'that', 'I', ""'m"", 'going', 'to', 'continue', 'seeking', 'answers', 'for', '.', '""']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
757611486,"['The', 'Islamization', 'of', 'the', 'Public', 'Schools']","[0, 0, 0, 0, 0, 0]"
757611486,"['Muslims', 'anxious', 'to', 'use', 'schools', 'and', 'textbooks', 'to', 'proselytize', 'for', 'Islam', 'have', 'found', 'a', 'welcoming', 'environment', 'in', 'American', 'public', 'schools', 'that', 'are', 'indefatigably', 'committed', 'to', 'multiculturalism', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
757611486,"['With', 'the', 'imperative', 'to', 'be', '“', 'tolerant', '”', 'robbing', 'many', 'educators', 'of', 'their', 'ability', 'to', 'evaluate', 'non', '-', 'Western', 'cultures', 'critically', ',', 'all', 'too', 'many', 'public', 'schools', 'and', 'individual', 'teachers', 'have', 'proven', 'to', 'be', 'susceptible', 'to', 'an', 'organized', 'campaign', 'by', 'U.S', '.-', 'based', 'Islamic', 'organizations', 'and', 'their', 'primary', 'benefactor', ',', 'Saudi', 'Arabia', ',', 'to', 'present', 'a', 'view', 'of', 'Islam', 'that', 'whitewashes', 'its', 'violent', 'history', 'and', 'intolerant', 'doctrines', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 0, 9, 9, 0]"
757611486,"['Many', 'of', 'the', 'Islamic', 'groups', 'that', 'vet', 'American', 'public', 'school', 'textbooks', 'for', 'the', 'accuracy', 'of', 'their', 'material', 'on', 'Islamic', 'doctrine', 'and', 'history', 'are', 'Saudi', '-', 'funded', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
757611486,"['They', 'make', 'sure', 'that', 'the', 'Islamic', 'instruction', 'in', 'these', 'textbooks', 'presents', 'a', 'picture', 'of', 'Islam', 'that', 'is', 'so', 'pristine', 'and', 'whitewashed', 'that', 'it', 'sometimes', 'crosses', 'the', 'boundary', 'from', 'mere', 'pro', '-', 'Muslim', 'bias', 'into', 'outright', 'Islamic', 'proselytizing', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 14, 0]"
757611486,"['The', 'taboo', 'about', 'teaching', 'religion', 'in', 'the', 'public', 'schools', ',', 'so', 'zealously', 'established', 'and', 'guarded', 'against', 'Christian', 'prayer', 'by', 'the', 'ACLU', 'and', 'the', 'Supreme', 'Court', 'over', 'the', 'last', 'few', 'decades', ',', 'is', 'increasingly', 'set', 'aside', 'in', 'American', 'public', 'schools', ',', 'as', 'presentations', 'on', 'Islam', 'frequently', 'cross', 'the', 'line', 'between', 'teaching', 'facts', 'about', 'the', 'religion', 'and', 'teaching', 'the', 'religion', 'as', 'fact', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
757611486,"['take', 'our', 'poll', '-', 'story', 'continues', 'below']","[0, 0, 0, 0, 0, 0, 0]"
757611486,"['Whom', 'do', 'you', 'consider', 'to', 'be', 'the', 'most', 'corrupt', 'Democrat', 'Politician', '?']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
757611486,"['Whom', 'do', 'you', 'consider', 'to', 'be', 'the', 'most', 'corrupt', 'Democrat', 'Politician', '?']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
757611486,"['Whom', 'do', 'you', 'consider', 'to', 'be', 'the', 'most', 'corrupt', 'Democrat', 'Politician', '?']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
757611486,"['*', 'Dianne', 'Feinstein', 'Maxine', 'Waters', 'Adam', 'Schiff', 'Chuck', 'Schumer', 'Kamala', 'Harris', 'Kirsten', 'Gillibrand', 'Keith', 'Ellison', 'Cory', 'Booker']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
757611486,"['Email', '*']","[0, 0]"
757611486,"['Email', 'This', 'field', 'is', 'for', 'validation', 'purposes', 'and', 'should', 'be', 'left', 'unchanged', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
757611486,"['Completing', 'this', 'poll', 'grants', 'you', 'access', 'to', 'Freedom', 'Outpost', 'updates', 'free', 'of', 'charge', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
757611486,"['You', 'may', 'opt', 'out', 'at', 'anytime', '.']","[0, 0, 0, 0, 0, 0, 0]"
757611486,"['You', 'also', 'agree', 'to', 'this', 'site', ""'s"", 'Privacy', 'Policy', 'and', 'Terms', 'of', 'Use', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
757611486,"['We', 'have', 'seen', 'this', 'just', 'recently', ',', 'when', 'Mountain', 'Ridge', 'Middle', 'School', 'in', 'Gerrardstown', ',', 'West', 'Virginia', 'instructed', 'students', 'to', 'copy', 'out', 'the', 'Islamic', 'profession', 'of', 'faith', '(', 'shahada', ')', ',', 'ostensibly', 'as', 'a', 'calligraphy', 'exercise', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
757611486,"['Parent', 'Rich', 'Penkoski', 'recounted', ':', '“', 'I', 'saw', 'the', 'assignment', 'of', 'writing', 'the', 'Shahada', 'in', 'Arabic', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
757611486,"['Their', 'excuse', 'was', 'calligraphy', '.']","[0, 0, 0, 0, 0]"
757611486,"['I', 'was', 'like', ',', '‘', 'Whoa', '!', '\n', 'Whoa', '!', '\n', 'Whoa!’']","[0, 0, 0, 0, 0, 9, 9, 9, 9, 9, 9, 9]"
757611486,"['Whoa', '!']","[0, 0]"
757611486,"['Whoa!’', 'First', 'of', 'all', ',', 'calligraphy', 'was', 'invented', 'in', 'China', '3,000', 'years', 'prior', 'to', 'Muhammad', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
757611486,"['The', 'fact', 'that', 'they', 'were', 'trying', 'to', 'get', 'my', 'daughter', 'to', 'write', 'that', 'disturbed', 'me', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
757611486,"['I', 'said', ',', '‘', 'That', 'is', 'not', 'happening', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
757611486,"['My', 'daughter', 'is', 'not', 'doing', 'that.’', 'My', 'daughter', 'told', 'me', 'that', 'if', 'she', 'did', 'n’t', 'do', 'the', 'assignment', ',', 'then', 'she', 'was', 'going', 'to', 'get', 'a', '[', 'detention', ']', 'slip', '.', '”']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
757611486,"['Branch', 'contradicted', 'Penkoski', ',', 'claiming', ':', '“', 'The', 'teacher', 'has', 'told', 'her', 'class', 'several', 'times', 'that', 'this', 'is', 'a', 'study', 'of', 'world', 'religions', 'and', 'that', 'she', 'is', 'not', 'trying', 'to', 'advocate', 'for', 'any', 'religion', 'over', 'another', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
757611486,"['She', 'has', 'told', 'her', 'class', 'that', 'if', 'they', 'had', 'questions', 'about', 'religious', 'beliefs', ',', 'that', 'those', 'conversations', 'should', 'take', 'place', 'with', 'their', 'parents', '.', '”', 'He', 'said', 'that', 'Christianity', 'and', 'Judaism', 'were', 'given', '“', 'equitable', 'treatment', '”', 'in', 'the', 'same', 'class', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
757611486,"['Penkoski', '’s', 'daughter', ',', 'Brielle', ',', 'however', ',', 'said', 'that', 'the', 'class', 'spent', 'much', 'less', 'time', 'on', 'Christianity', 'and', 'Judaism', 'than', 'it', 'did', 'on', 'Islam', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
757611486,"['Penkoski', 'pointed', 'out', 'that', 'the', 'accompanying', 'exercises', 'were', 'also', 'less', 'extensive', 'for', 'Christianity', 'and', 'Judaism', 'than', 'they', 'were', 'for', 'Islam', ':', '“', 'Notice', 'no', 'Bible', 'verses', ',', 'no', 'reciting', 'the', 'Ten', 'Commandments', 'or', 'the', 'Lord', '’s', 'Prayer', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
757611486,"['[', 'There', '’s', ']', 'no', 'practicing', 'writing', 'in', 'Hebrew', 'as', 'compared', 'to', 'the', 'Islamic', 'packet', '.', '”']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
757611486,"['This', 'stealth', 'proselytizing', 'is', 'nationwide', '.']","[0, 0, 14, 0, 0, 0]"
757611486,"['Last', 'January', ',', 'parents', 'filed', 'a', 'federal', 'complaint', 'against', 'Chatham', 'Middle', 'School', 'in', 'Chatham', ',', 'New', 'Jersey', ',', 'for', 'forcing', 'students', 'to', 'watch', 'videos', 'that', 'proselytized', 'for', 'Islam', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0]"
